Veg ID,Map Unit ID,Strata,No. Growth Forms,No. Taxa,Mapunit Identifier,Spatial Mix,Data Set Name,Stratum ID,Sub Stratum Rank,Cover Type,Cover Mean Value,Height Type,Height Mean Value,L6 Sub Association,L2 Structural Formation,L3 Broad Floristic Formation,L4 Sub Formation,L5 Association,Cover Code,Height Class,Dominant Stratum Flag,Source Code,Source Description,Environmental Description,Common Language Description,No. Strata,Nvis ID,Data Set Id,Record Type,Growth Form Type
1136,1001,U1,1,1,9990010,pure,survey Weddell township,13960,2,Crown or Canopy Cover (numerical data),5,Average Height (general vegetation mapping),11,"U1 Planchonia careya\tree\7\r;U2+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya,Acacia lamprocarpa,Vitex acuminata\^tree\6\i;G1 ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya,Acacia lamprocarpa,Hakea arborescens\^shrub,tussock grass\1\i",low woodland,Terminalia low woodland,Terminalia low woodland\Melaleuca (mixed) low open shrubland,"U+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya\^tree\6\i;G ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya\^shrub,tussock grass\1\i",r,7,N,W_MU6b,Unknown,Unknown,"emergent  Planchonia careya over Terminalia ferdinandiana, Melaleuca viridiflora, Planchonia careya, Acacia lamprocarpa, Vitex acuminata low woodland over Melaleuca viridiflora, Sorghum intrans, Planchonia careya, Acacia lamprocarpa, Hakea arborescens low open shrubland",3,1001136,51,-,Tree
1136,1001,U2,1,5,9990010,pure,survey Weddell township,13961,1,Crown or Canopy Cover (numerical data),40,Average Height (general vegetation mapping),7,"U1 Planchonia careya\tree\7\r;U2+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya,Acacia lamprocarpa,Vitex acuminata\^tree\6\i;G1 ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya,Acacia lamprocarpa,Hakea arborescens\^shrub,tussock grass\1\i",low woodland,Terminalia low woodland,Terminalia low woodland\Melaleuca (mixed) low open shrubland,"U+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya\^tree\6\i;G ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya\^shrub,tussock grass\1\i",i,6,Y,W_MU6b,Unknown,Unknown,"emergent  Planchonia careya over Terminalia ferdinandiana, Melaleuca viridiflora, Planchonia careya, Acacia lamprocarpa, Vitex acuminata low woodland over Melaleuca viridiflora, Sorghum intrans, Planchonia careya, Acacia lamprocarpa, Hakea arborescens low open shrubland",3,1001136,51,-,Tree
1136,1001,G1,2,5,9990010,pure,survey Weddell township,13962,1,Percentage Cover (numerical data),10,Average Height (general vegetation mapping),0.2,"U1 Planchonia careya\tree\7\r;U2+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya,Acacia lamprocarpa,Vitex acuminata\^tree\6\i;G1 ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya,Acacia lamprocarpa,Hakea arborescens\^shrub,tussock grass\1\i",low woodland,Terminalia low woodland,Terminalia low woodland\Melaleuca (mixed) low open shrubland,"U+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya\^tree\6\i;G ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya\^shrub,tussock grass\1\i",i,1,N,W_MU6b,Unknown,Unknown,"emergent  Planchonia careya over Terminalia ferdinandiana, Melaleuca viridiflora, Planchonia careya, Acacia lamprocarpa, Vitex acuminata low woodland over Melaleuca viridiflora, Sorghum intrans, Planchonia careya, Acacia lamprocarpa, Hakea arborescens low open shrubland",3,1001136,51,-,Shrub
1136,1001,G1,2,5,9990010,pure,survey Weddell township,13962,1,Percentage Cover (numerical data),10,Average Height (general vegetation mapping),0.2,"U1 Planchonia careya\tree\7\r;U2+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya,Acacia lamprocarpa,Vitex acuminata\^tree\6\i;G1 ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya,Acacia lamprocarpa,Hakea arborescens\^shrub,tussock grass\1\i",low woodland,Terminalia low woodland,Terminalia low woodland\Melaleuca (mixed) low open shrubland,"U+ ^Terminalia ferdinandiana,Melaleuca viridiflora,Planchonia careya\^tree\6\i;G ^^Melaleuca viridiflora,Sorghum intrans,Planchonia careya\^shrub,tussock grass\1\i",i,1,N,W_MU6b,Unknown,Unknown,"emergent  Planchonia careya over Terminalia ferdinandiana, Melaleuca viridiflora, Planchonia careya, Acacia lamprocarpa, Vitex acuminata low woodland over Melaleuca viridiflora, Sorghum intrans, Planchonia careya, Acacia lamprocarpa, Hakea arborescens low open shrubland",3,1001136,51,-,Tussock grass
1137,1021,U1,1,5,9990011,pure,survey Weddell township,13980,1,Crown or Canopy Cover (numerical data),80,Average Height (general vegetation mapping),13,"U1+ ^Carallia brachiata,^Canarium australianum,Alstonia actinophylla,Eucalyptus tetrodonta,Lophostemon lactifluus\^tree\7\d;M1 ^Carallia brachiata,Antidesma ghesaembilla,Flagellaria indica,Tarenna dallachiana,Acacia auriculiformis\^tree\6\c;G1 ^^Carallia brachiata,Strychnos lucida,Pandanus spiralis,Antidesma ghesaembilla,Aristida macroclada\^shrub\2\i",mid closed forest,"Carallia, Canarium mid closed forest","Carallia, Canarium mid closed forest\Carallia low open forest\Carallia (mixed) low open shrubland","U+ ^Carallia brachiata,^Canarium australianum,Alstonia actinophylla\^tree\7\d;M ^Carallia brachiata,Antidesma ghesaembilla,Flagellaria indica\^tree\6\c;G ^^Carallia brachiata,Strychnos lucida,Pandanus spiralis\^shrub\2\i",d,7,Y,W_MU7a,Unknown,Unknown," Carallia brachiata, Canarium australianum, Alstonia actinophylla, Eucalyptus tetrodonta, Lophostemon lactifluus mid closed forest over Carallia brachiata, Antidesma ghesaembilla, Flagellaria indica, Tarenna dallachiana, Acacia auriculiformis low open forest over Carallia brachiata, Strychnos lucida, Pandanus spiralis, Antidesma ghesaembilla, Aristida macroclada low open shrubland",3,1001137,51,-,Tree
1137,1021,M1,1,5,9990011,pure,survey Weddell township,13981,1,Percentage Cover (numerical data),55,Average Height (general vegetation mapping),4,"U1+ ^Carallia brachiata,^Canarium australianum,Alstonia actinophylla,Eucalyptus tetrodonta,Lophostemon lactifluus\^tree\7\d;M1 ^Carallia brachiata,Antidesma ghesaembilla,Flagellaria indica,Tarenna dallachiana,Acacia auriculiformis\^tree\6\c;G1 ^^Carallia brachiata,Strychnos lucida,Pandanus spiralis,Antidesma ghesaembilla,Aristida macroclada\^shrub\2\i",mid closed forest,"Carallia, Canarium mid closed forest","Carallia, Canarium mid closed forest\Carallia low open forest\Carallia (mixed) low open shrubland","U+ ^Carallia brachiata,^Canarium australianum,Alstonia actinophylla\^tree\7\d;M ^Carallia brachiata,Antidesma ghesaembilla,Flagellaria indica\^tree\6\c;G ^^Carallia brachiata,Strychnos lucida,Pandanus spiralis\^shrub\2\i",c,6,N,W_MU7a,Unknown,Unknown," Carallia brachiata, Canarium australianum, Alstonia actinophylla, Eucalyptus tetrodonta, Lophostemon lactifluus mid closed forest over Carallia brachiata, Antidesma ghesaembilla, Flagellaria indica, Tarenna dallachiana, Acacia auriculiformis low open forest over Carallia brachiata, Strychnos lucida, Pandanus spiralis, Antidesma ghesaembilla, Aristida macroclada low open shrubland",3,1001137,51,-,Tree
1137,1021,G1,1,5,9990011,pure,survey Weddell township,13982,1,Percentage Cover (numerical data),20,Average Height (general vegetation mapping),0.5,"U1+ ^Carallia brachiata,^Canarium australianum,Alstonia actinophylla,Eucalyptus tetrodonta,Lophostemon lactifluus\^tree\7\d;M1 ^Carallia brachiata,Antidesma ghesaembilla,Flagellaria indica,Tarenna dallachiana,Acacia auriculiformis\^tree\6\c;G1 ^^Carallia brachiata,Strychnos lucida,Pandanus spiralis,Antidesma ghesaembilla,Aristida macroclada\^shrub\2\i",mid closed forest,"Carallia, Canarium mid closed forest","Carallia, Canarium mid closed forest\Carallia low open forest\Carallia (mixed) low open shrubland","U+ ^Carallia brachiata,^Canarium australianum,Alstonia actinophylla\^tree\7\d;M ^Carallia brachiata,Antidesma ghesaembilla,Flagellaria indica\^tree\6\c;G ^^Carallia brachiata,Strychnos lucida,Pandanus spiralis\^shrub\2\i",i,2,N,W_MU7a,Unknown,Unknown," Carallia brachiata, Canarium australianum, Alstonia actinophylla, Eucalyptus tetrodonta, Lophostemon lactifluus mid closed forest over Carallia brachiata, Antidesma ghesaembilla, Flagellaria indica, Tarenna dallachiana, Acacia auriculiformis low open forest over Carallia brachiata, Strychnos lucida, Pandanus spiralis, Antidesma ghesaembilla, Aristida macroclada low open shrubland",3,1001137,51,-,Shrub
1138,1041,U1,2,5,9990012,pure,survey Weddell township,14000,1,Crown or Canopy Cover (numerical data),90,Average Height (general vegetation mapping),35,"U1+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis,Melaleuca cajuputi,Melicope elleryana\^tree,palm\8\d;M1 ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta,Syzygium nervosum,Vavaea australiana\^palm,tree\6\c;G1 ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii,Sterculia holtzei,Melaleuca cajuputi\^shrub\1\r",tall closed forest,Livistona (mixed) tall closed forest,Livistona (mixed) tall closed forest\Carpentaria (mixed) low palmland\Carpentaria (mixed) low sparse shrubland,"U+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis\^tree,palm\8\d;M ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta\^palm,tree\6\c;G ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii\^shrub\1\r",d,8,Y,W_MU7b,Unknown,Unknown," Livistona benthamii, Carpentaria acuminata, Nauclea orientalis, Melaleuca cajuputi, Melicope elleryana tall closed forest over Carpentaria acuminata, Livistona benthamii, Syzygium nervosum, Ficus congesta, Vavaea australiana low palmland over Carpentaria acuminata, Carallia brachiata, Livistona benthamii, Sterculia holtzei, Melaleuca cajuputi low sparse shrubland",3,1001138,51,-,Tree
1138,1041,U1,2,5,9990012,pure,survey Weddell township,14000,1,Crown or Canopy Cover (numerical data),90,Average Height (general vegetation mapping),35,"U1+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis,Melaleuca cajuputi,Melicope elleryana\^tree,palm\8\d;M1 ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta,Syzygium nervosum,Vavaea australiana\^palm,tree\6\c;G1 ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii,Sterculia holtzei,Melaleuca cajuputi\^shrub\1\r",tall closed forest,Livistona (mixed) tall closed forest,Livistona (mixed) tall closed forest\Carpentaria (mixed) low palmland\Carpentaria (mixed) low sparse shrubland,"U+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis\^tree,palm\8\d;M ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta\^palm,tree\6\c;G ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii\^shrub\1\r",d,8,Y,W_MU7b,Unknown,Unknown," Livistona benthamii, Carpentaria acuminata, Nauclea orientalis, Melaleuca cajuputi, Melicope elleryana tall closed forest over Carpentaria acuminata, Livistona benthamii, Syzygium nervosum, Ficus congesta, Vavaea australiana low palmland over Carpentaria acuminata, Carallia brachiata, Livistona benthamii, Sterculia holtzei, Melaleuca cajuputi low sparse shrubland",3,1001138,51,-,Palm
1138,1041,M1,2,5,9990012,pure,survey Weddell township,14001,1,Percentage Cover (numerical data),40,Average Height (general vegetation mapping),9,"U1+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis,Melaleuca cajuputi,Melicope elleryana\^tree,palm\8\d;M1 ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta,Syzygium nervosum,Vavaea australiana\^palm,tree\6\c;G1 ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii,Sterculia holtzei,Melaleuca cajuputi\^shrub\1\r",tall closed forest,Livistona (mixed) tall closed forest,Livistona (mixed) tall closed forest\Carpentaria (mixed) low palmland\Carpentaria (mixed) low sparse shrubland,"U+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis\^tree,palm\8\d;M ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta\^palm,tree\6\c;G ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii\^shrub\1\r",c,6,N,W_MU7b,Unknown,Unknown," Livistona benthamii, Carpentaria acuminata, Nauclea orientalis, Melaleuca cajuputi, Melicope elleryana tall closed forest over Carpentaria acuminata, Livistona benthamii, Syzygium nervosum, Ficus congesta, Vavaea australiana low palmland over Carpentaria acuminata, Carallia brachiata, Livistona benthamii, Sterculia holtzei, Melaleuca cajuputi low sparse shrubland",3,1001138,51,-,Palm
1138,1041,M1,2,5,9990012,pure,survey Weddell township,14001,1,Percentage Cover (numerical data),40,Average Height (general vegetation mapping),9,"U1+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis,Melaleuca cajuputi,Melicope elleryana\^tree,palm\8\d;M1 ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta,Syzygium nervosum,Vavaea australiana\^palm,tree\6\c;G1 ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii,Sterculia holtzei,Melaleuca cajuputi\^shrub\1\r",tall closed forest,Livistona (mixed) tall closed forest,Livistona (mixed) tall closed forest\Carpentaria (mixed) low palmland\Carpentaria (mixed) low sparse shrubland,"U+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis\^tree,palm\8\d;M ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta\^palm,tree\6\c;G ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii\^shrub\1\r",c,6,N,W_MU7b,Unknown,Unknown," Livistona benthamii, Carpentaria acuminata, Nauclea orientalis, Melaleuca cajuputi, Melicope elleryana tall closed forest over Carpentaria acuminata, Livistona benthamii, Syzygium nervosum, Ficus congesta, Vavaea australiana low palmland over Carpentaria acuminata, Carallia brachiata, Livistona benthamii, Sterculia holtzei, Melaleuca cajuputi low sparse shrubland",3,1001138,51,-,Tree
1138,1041,G1,1,5,9990012,pure,survey Weddell township,14002,1,Percentage Cover (numerical data),5,Average Height (general vegetation mapping),0.4,"U1+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis,Melaleuca cajuputi,Melicope elleryana\^tree,palm\8\d;M1 ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta,Syzygium nervosum,Vavaea australiana\^palm,tree\6\c;G1 ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii,Sterculia holtzei,Melaleuca cajuputi\^shrub\1\r",tall closed forest,Livistona (mixed) tall closed forest,Livistona (mixed) tall closed forest\Carpentaria (mixed) low palmland\Carpentaria (mixed) low sparse shrubland,"U+ ^^Livistona benthamii,Carpentaria acuminata,Nauclea orientalis\^tree,palm\8\d;M ^^Carpentaria acuminata,Livistona benthamii,Ficus congesta\^palm,tree\6\c;G ^^Carpentaria acuminata,Carallia brachiata,Livistona benthamii\^shrub\1\r",r,1,N,W_MU7b,Unknown,Unknown," Livistona benthamii, Carpentaria acuminata, Nauclea orientalis, Melaleuca cajuputi, Melicope elleryana tall closed forest over Carpentaria acuminata, Livistona benthamii, Syzygium nervosum, Ficus congesta, Vavaea australiana low palmland over Carpentaria acuminata, Carallia brachiata, Livistona benthamii, Sterculia holtzei, Melaleuca cajuputi low sparse shrubland",3,1001138,51,-,Shrub
1139,1061,U1,1,3,9990013,pure,survey Weddell township,14020,1,Crown or Canopy Cover (numerical data),1.7,Average Height (general vegetation mapping),7,U1 +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Melaleuca viridiflora\^tree\6\r;M1 +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Pandanus spiralis+/-Planchonia careya\+/-^tree\6\r;G1+ ^Eriachne burkittii+/-Sorghum plumosum+/-Melaleuca viridiflora+/-Xyris complanata+/-Corymbia polycarpa\^tussock grass\2\c,mid tussock grassland,Eriachne mid tussock grassland,Eriachne mid tussock grassland\Corymbia (mixed) low open woodland\Corymbia (mixed) low open woodland,U +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Melaleuca viridiflora\^tree\6\r;M +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Pandanus spiralis\+/-^tree\6\r;G+ ^Eriachne burkittii+/-Sorghum plumosum+/-Melaleuca viridiflora\^tussock grass\2\c,r,6,N,W_MU8,Unknown,Unknown,"emergent  +/-Corymbia polycarpa, +/-Corymbia foelscheana, +/-Melaleuca viridiflora low open woodland over emergent  +/-Corymbia polycarpa, +/-Corymbia foelscheana, +/-Pandanus spiralis, +/-Planchonia careya low open woodland over Eriachne burkittii, +/-Sorghum plumosum, +/-Melaleuca viridiflora, +/-Xyris complanata, +/-Corymbia polycarpa mid tussock grassland",3,1001139,51,-,Tree
1139,1061,M1,1,4,9990013,pure,survey Weddell township,14021,1,Percentage Cover (numerical data),3,Average Height (general vegetation mapping),2.5,U1 +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Melaleuca viridiflora\^tree\6\r;M1 +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Pandanus spiralis+/-Planchonia careya\+/-^tree\6\r;G1+ ^Eriachne burkittii+/-Sorghum plumosum+/-Melaleuca viridiflora+/-Xyris complanata+/-Corymbia polycarpa\^tussock grass\2\c,mid tussock grassland,Eriachne mid tussock grassland,Eriachne mid tussock grassland\Corymbia (mixed) low open woodland\Corymbia (mixed) low open woodland,U +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Melaleuca viridiflora\^tree\6\r;M +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Pandanus spiralis\+/-^tree\6\r;G+ ^Eriachne burkittii+/-Sorghum plumosum+/-Melaleuca viridiflora\^tussock grass\2\c,r,6,N,W_MU8,Unknown,Unknown,"emergent  +/-Corymbia polycarpa, +/-Corymbia foelscheana, +/-Melaleuca viridiflora low open woodland over emergent  +/-Corymbia polycarpa, +/-Corymbia foelscheana, +/-Pandanus spiralis, +/-Planchonia careya low open woodland over Eriachne burkittii, +/-Sorghum plumosum, +/-Melaleuca viridiflora, +/-Xyris complanata, +/-Corymbia polycarpa mid tussock grassland",3,1001139,51,-,Tree
1139,1061,G1,1,5,9990013,pure,survey Weddell township,14022,1,Percentage Cover (numerical data),65,Average Height (general vegetation mapping),0.6,U1 +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Melaleuca viridiflora\^tree\6\r;M1 +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Pandanus spiralis+/-Planchonia careya\+/-^tree\6\r;G1+ ^Eriachne burkittii+/-Sorghum plumosum+/-Melaleuca viridiflora+/-Xyris complanata+/-Corymbia polycarpa\^tussock grass\2\c,mid tussock grassland,Eriachne mid tussock grassland,Eriachne mid tussock grassland\Corymbia (mixed) low open woodland\Corymbia (mixed) low open woodland,U +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Melaleuca viridiflora\^tree\6\r;M +/-^^Corymbia polycarpa+/-Corymbia foelscheana+/-Pandanus spiralis\+/-^tree\6\r;G+ ^Eriachne burkittii+/-Sorghum plumosum+/-Melaleuca viridiflora\^tussock grass\2\c,c,2,Y,W_MU8,Unknown,Unknown,"emergent  +/-Corymbia polycarpa, +/-Corymbia foelscheana, +/-Melaleuca viridiflora low open woodland over emergent  +/-Corymbia polycarpa, +/-Corymbia foelscheana, +/-Pandanus spiralis, +/-Planchonia careya low open woodland over Eriachne burkittii, +/-Sorghum plumosum, +/-Melaleuca viridiflora, +/-Xyris complanata, +/-Corymbia polycarpa mid tussock grassland",3,1001139,51,-,Tussock grass
1140,1081,U1,1,4,9990014,pure,survey Weddell township,14040,1,Crown or Canopy Cover (numerical data),7.3,Average Height (general vegetation mapping),11.7,"U1+ ^Corymbia polycarpa+/-Grevillea pteridifolia+/-Erythrophleum chlorostachys+/-Xanthostemon paradoxus\^shrub\7\r;M1 ^Corymbia polycarpa+/-Lophostemon lactifluus+/-Pandanus spiralis+/-Planchonia careya+/-Syzygium eucalyptoides\^tree\6\i;G1 ^Heteropogon triticeus,^Eriachne burkittii,Ectrosia leporina,Fimbristylis spp.,Melaleuca viridiflora\^tussock grass,shrub\1\c",Unknown,Corymbia ,"Corymbia \Corymbia low woodland\Heteropogon, Eriachne low tussock grassland","U+ ^Corymbia polycarpa+/-Grevillea pteridifolia+/-Erythrophleum chlorostachys\^shrub\7\r;M ^Corymbia polycarpa+/-Lophostemon lactifluus+/-Pandanus spiralis\^tree\6\i;G ^Heteropogon triticeus,^Eriachne burkittii,Ectrosia leporina\^tussock grass,shrub\1\c",r,7,Y,W_MU9,Unknown,Unknown," Corymbia polycarpa, +/-Grevillea pteridifolia, +/-Erythrophleum chlorostachys, +/-Xanthostemon paradoxus over Corymbia polycarpa, +/-Lophostemon lactifluus, +/-Pandanus spiralis, +/-Planchonia careya, +/-Syzygium eucalyptoides low woodland over Heteropogon triticeus, Melaleuca viridiflora, Fimbristylis spp., Eriachne burkittii, Ectrosia leporina low tussock grassland",3,1001140,51,-,Shrub
1140,1081,M1,1,5,9990014,pure,survey Weddell township,14041,1,Percentage Cover (numerical data),10,Average Height (general vegetation mapping),4,"U1+ ^Corymbia polycarpa+/-Grevillea pteridifolia+/-Erythrophleum chlorostachys+/-Xanthostemon paradoxus\^shrub\7\r;M1 ^Corymbia polycarpa+/-Lophostemon lactifluus+/-Pandanus spiralis+/-Planchonia careya+/-Syzygium eucalyptoides\^tree\6\i;G1 ^Heteropogon triticeus,^Eriachne burkittii,Ectrosia leporina,Fimbristylis spp.,Melaleuca viridiflora\^tussock grass,shrub\1\c",Unknown,Corymbia ,"Corymbia \Corymbia low woodland\Heteropogon, Eriachne low tussock grassland","U+ ^Corymbia polycarpa+/-Grevillea pteridifolia+/-Erythrophleum chlorostachys\^shrub\7\r;M ^Corymbia polycarpa+/-Lophostemon lactifluus+/-Pandanus spiralis\^tree\6\i;G ^Heteropogon triticeus,^Eriachne burkittii,Ectrosia leporina\^tussock grass,shrub\1\c",i,6,N,W_MU9,Unknown,Unknown," Corymbia polycarpa, +/-Grevillea pteridifolia, +/-Erythrophleum chlorostachys, +/-Xanthostemon paradoxus over Corymbia polycarpa, +/-Lophostemon lactifluus, +/-Pandanus spiralis, +/-Planchonia careya, +/-Syzygium eucalyptoides low woodland over Heteropogon triticeus, Melaleuca viridiflora, Fimbristylis spp., Eriachne burkittii, Ectrosia leporina low tussock grassland",3,1001140,51,-,Tree
